,chembl_id,IC50,units,canonical_smiles,pIC50
1107,CHEMBL277430,75000.0,nM,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)N(C(=O)c4ccccc4)C(=O)c5ccccc5,4.1249387366083
5915,CHEMBL3972981,22.0,nM,CC[C@@H](Nc1ncnc2oc(cc12)c3ccc(OC)cc3)c4ccccc4,7.657577319177793
2008,CHEMBL247228,10000.0,nM,Nc1ncnc2occ(c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)c12,5.0
1172,CHEMBL126996,720.0,nM,CCOc1cc2ncnc(Nc3cccc(c3)c4cocn4)c2cc1OCC,6.142667503568732
6227,CHEMBL3671553,98.0,nM,C[C@@H](COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)NC(=O)C,7.008773924307505
6104,CHEMBL3906473,1000.0,nM,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(O)CC7,6.0
5059,CHEMBL3344214,28.7,nM,CS(=O)(=O)CCNC(CS(=O)(=O)C)c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,7.542118103266008
2758,CHEMBL483532,4.2,ug.mL-1,Cc1cc(O)c(O)cc1c2cc(O)cc(O)c2C(=O)O,8.3767507096021
3180,CHEMBL1173602,7280.0,nM,NC(=S)N1N=C(CC1c2ccccc2Cl)c3ccc(Cl)c(Cl)c3,5.137868620686962
4151,CHEMBL2048910,21.0,nM,CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c12.CS(=O)(=O)O,7.6777807052660805
1892,CHEMBL217092,2590.0,nM,CN1CCN(CCOc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1,5.586700235918748
5587,CHEMBL3759203,730.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc5ccccc5,6.136677139879544
2915,CHEMBL598305,1720.0,nM,CCCCCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.764471553092451
912,CHEMBL163168,27.0,nM,OC(=O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.568636235841013
1921,CHEMBL225929,71.0,nM,ClCCN(CCN\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Cc4ccccc4,7.1487416512809245
3106,CHEMBL1080506,5000.0,nM,Cc1c([nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12)C(=O)NCCN5CCOCC5,5.301029995663981
833,CHEMBL79206,3.0,nM,CN(CCO)Cc1ccc(cc1)c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2,8.522878745280337
698,CHEMBL30973,37.2,nM,CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,7.429457060118103
5520,CHEMBL3754301,165.6,nM,Cn1cnc(c1)c2cc(NC(=O)Nc3ccncc3)cc(c2)C(F)(F)F,6.780939667551139
2124,CHEMBL257873,1430.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1,5.844663962534939
6128,CHEMBL3655338,1.0,nM,CC(C)(CN1CCOCC1)NC\C=C\C(=O)N2CCc3c(C2)sc4ncnc(Nc5ccc(F)c(Cl)c5)c34,9.0
3953,CHEMBL1947124,15.0,nM,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.823908740944319
6658,CHEMBL4091284,100000.0,nM,Clc1ccc2nc(Cc3oc(Cc4ccccc4)nn3)[nH]c2c1,4.0
531,CHEMBL168550,490.0,nM,COc1cccc(c1)c2cn(C3CC(CNCCO)C3)c4ncnc(N)c24,6.309803919971486
4301,CHEMBL2283253,12880.0,nM,Fc1cc(NC(=O)\C=C\c2ccccc2)cc(F)c1F,4.890084136976206
219,CHEMBL134371,0.37,nM,OC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.431798275933005
2337,CHEMBL483233,3000.0,nM,CCOc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccc(O)cc2)c1O,5.522878745280337
4133,CHEMBL2047024,2250.0,nM,ONC(=O)CCCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(c2)C#C,5.647817481888637
2527,CHEMBL482715,122000.0,nM,Nc1nc(Nc2ccc(F)c(c2)C(F)(F)F)c3cc(CCc4ccccc4)[nH]c3n1,3.9136401693252516
3333,CHEMBL1241390,100000.0,nM,CC(C)n1nc(c2cccnc2)c3c(N)ncnc13,4.0
4722,CHEMBL3133907,18900.0,nM,CCc1ccccc1Nc2ncnc3ccc(NC(=O)C=C)cc23,4.723538195826756
1783,CHEMBL207410,79.0,nM,CNC(=O)c1cccc(c1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.102372908709558
5050,CHEMBL3327179,4800.0,nM,NC1=C(C#N)C(C2=C(CCCC2=O)N1c3cccnc3)c4cc5ccccc5n6nnnc46,5.318758762624412
4213,CHEMBL2087352,120.0,nM,Brc1cccc(Nc2ncnc3cc4Oc5ccccc5Oc4cc23)c1,6.920818753952375
379,CHEMBL25450,500.0,nM,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,6.301029995663981
3832,CHEMBL17157,3566.0,nM,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,5.447818661160664
5665,CHEMBL3805509,23.7,nM,CC(C)Oc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,7.6252516539898965
3262,CHEMBL1242286,4320.0,nM,COCOc1cc(ccc1Br)c2nn(C(C)C)c3ncnc(N)c23,5.364516253185088
5868,CHEMBL3923228,3.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCCC6,8.522878745280337
6510,CHEMBL3968716,383.7,nM,Nc1ncnc2c1c(nn2[C@H]3CCCN(C3)C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,6.416008200801683
5927,CHEMBL3946396,7.0,nM,COc1cccc(c1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.154901959985743
5290,CHEMBL3628792,1330.0,nM,Fc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1Cl,5.876148359032914
4603,CHEMBL2437458,47.1,nM,Clc1ccc(Nc2ncc3N=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)cc1,7.326979092871103
1917,CHEMBL225721,970.0,nM,COc1ccc(cc1)N(CCN\N=N\c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl,6.013228265733755
3619,CHEMBL109515,1096.48,nM,COCCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCCOC,5.95999928552668
2002,CHEMBL245278,68.0,nM,C[C@H](c1cccc(F)c1)n2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc23,7.167491087293763
4158,CHEMBL2048903,1.9,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c12,8.721246399047171
5312,CHEMBL3633774,4.0,nM,NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c2c1,8.397940008672037
632,CHEMBL168656,2100.0,nM,COc1cccc(c1)c2cn(C3CCN(C3)C(=O)OC(C)(C)C)c4ncnc(N)c24,5.6777807052660805
4828,CHEMBL3234750,6.0,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(Nc5ccccc5)nc4)c3)cc2C(F)(F)F)CC1,8.221848749616356
2026,CHEMBL247709,48.0,nM,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,7.318758762624412
1855,CHEMBL212250,25.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5oc(COCCS(=O)(=O)c6ccccc6)cc5)cc2Cl)c1,7.6020599913279625
2913,CHEMBL599145,4960.0,nM,CCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.304518323509803
2785,CHEMBL475446,7.0,nM,CS(=O)(=O)CCNCc1ccc([nH]1)c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,8.154901959985743
3482,CHEMBL1630118,2.2,nM,ONC(=O)c1ccc(s1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.657577319177793
3914,CHEMBL1928887,13880.0,nM,COc1ccccc1CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,4.8576105338811635
93,CHEMBL308133,1500000.0,nM,OC(=O)C(=Cc1ccc(O)cc1)C(=O)O,2.8239087409443187
6721,CHEMBL4103464,8.9,nM,Brc1cccc(Nc2ncnc3ccc(NC(=O)NCc4ccccc4)cc23)c1,8.050609993355087
4895,CHEMBL3233020,7.0,nM,Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CC5(COC5)C4)cc23)cc1Cl,8.154901959985743
578,CHEMBL97162,83.0,nM,COc1nccc(n1)c2c(ncn2[C@@H]3CC[C@@H](O)CC3)c4ccc(F)cc4,7.080921907623926
2281,CHEMBL430031,32.0,nM,CC(C)CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2,7.494850021680094
5175,CHEMBL3612591,2300.0,nM,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc12,5.638272163982407
1815,CHEMBL206783,8.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N,8.096910013008056
1210,CHEMBL154580,10000.0,nM,C=CC(=O)c1ccc2ccccc2c1,5.0
6045,CHEMBL3970231,1.1,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C,8.958607314841775
1876,CHEMBL385471,9.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC4CCN(C)CC4,8.045757490560675
3884,CHEMBL1928944,1204.0,nM,[O-][N+](=O)c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.919373513078194
3863,CHEMBL1914670,12.0,nM,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(cc3)C#N)c4ccccc4,7.920818753952375
1094,CHEMBL333851,588.0,nM,COc1cc2c(NCc3ccccc3)ncnc2cc1O,6.230622673923862
892,CHEMBL349070,1.8,nM,CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.744727494896694
1822,CHEMBL208292,10.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,8.0
2807,CHEMBL451523,5400.0,nM,COc1c(NC(=O)Nc2ccc(c3ccc(CN4CCOCC4)nc3)c5ccccc25)cc(cc1NS(=O)(=O)C)C(C)(C)C,5.267606240177032
5350,CHEMBL3699596,5.5,nM,COC(=O)N1CCN(CC1)c2ccc(Nc3ncc(c(Oc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F)c(OC)c2,8.259637310505756
3916,CHEMBL1928890,5670.0,nM,Clc1cccc(Nc2ncnc3ccc(NCc4ccc(Br)cc4)cc23)c1,5.246416941107094
5514,CHEMBL3751967,476.66,nM,COc1ccc(cn1)c2cc(NC(=O)Nc3nccs3)cc(c2)C(F)(F)F,6.321791291345775
2762,CHEMBL483525,4.2,ug.mL-1,Cc1cc(O)cc2OC(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,8.3767507096021
587,CHEMBL356850,1.8,nM,Brc1cccc(Nc2ncnc3c4ccccc4sc23)c1,8.744727494896694
861,CHEMBL429057,1100.0,nM,Nc1ncnc2c1c(cn2c3ccccc3CO)c4ccccc4,5.958607314841775
4087,CHEMBL2029438,0.29,nM,COc1cc(ccc1Nc2ncc3CN(Cc4ccccc4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6,9.537602002101044
756,CHEMBL540292,7300.0,nM,Cl.CN(C)CC(CSc1ccccc1)C(=O)c2ccc(OCc3ccccc3)cc2,5.136677139879544
86,CHEMBL69071,5.9,nM,CC1CN(CC(C)N1)C(=O)c2cc(C)c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)[nH]2,8.229147988357855
2652,CHEMBL287832,39.81,nM,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.400007822415902
6027,CHEMBL3906200,100.0,nM,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,7.0
1466,CHEMBL122068,220.0,nM,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,6.657577319177793
1086,CHEMBL92825,80.0,nM,Ic1cccc(Nc2ncnc3ccccc23)c1,7.096910013008056
2435,CHEMBL461426,40.0,nM,NC(=O)O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.3979400086720375
909,CHEMBL355816,0.28,nM,OC(=O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.55284196865778
5681,CHEMBL3806110,13.1,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14,7.882728704344236
2594,CHEMBL522928,1.6980000000000002,nM,OCCCCOCCOc1cc2ncnc(Cc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,8.770062314092065
4606,CHEMBL2437486,115.0,nM,CN(C)C\C=C\C(=O)Nc1cccc(c1)N2C(=O)C=Nc3cnc(Nc4ccccc4)nc23,6.939302159646388
529,CHEMBL355330,300.0,nM,Nc1ncnc2c1c(cn2C3CCC3)c4cccc(O)c4,6.522878745280337
2842,CHEMBL463054,2.7,ug.mL-1,COc1cc(O)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1,8.568636235841012
4505,CHEMBL2408829,240.0,nM,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(COc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)c3)n2)N6CCC(O)CC6,6.619788758288394
2989,CHEMBL599863,0.37,nM,Brc1cccc(Nc2ncnc3ccc(NC(=O)CNC(=O)Oc4ccccc4)cc23)c1,9.431798275933005
2870,CHEMBL583683,390.0,nM,CN(\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.4089353929735005
3264,CHEMBL1242287,324.0,nM,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Br)c(O)c4,6.489454989793388
963,CHEMBL309016,7900.0,nM,COc1cc(\C=C\[N+](=O)[O-])ccc1O,5.102372908709558
2066,CHEMBL250924,26.0,nM,COc1cc2ncnc(C#Cc3ccccc3c4ccccc4)c2cc1OC,7.585026652029182
1666,CHEMBL194389,440.0,nM,COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.356547323513812
493,CHEMBL127082,1.4,nM,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.853871964321762
634,CHEMBL543661,3000.0,nM,Cl.COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1,5.522878745280337
1813,CHEMBL207246,70.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC4C(=O)N,7.154901959985743
6332,CHEMBL3663924,1.5,nM,CC(C)c1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1Oc4cccc(NC(=O)C=C)c4,8.823908740944319
1061,CHEMBL126483,9300.0,nM,CCOc1cc2nc(CC)nc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC,5.031517051446065
5117,CHEMBL3416441,257.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(Br)cc34)cc2Cl)c1,6.590066876668706
3188,CHEMBL1172573,6270.0,nM,NC(=S)N1N=C(CC1c2ccc(F)cc2)c3ccc(Cl)c(Cl)c3,5.202732459169283
5679,CHEMBL3806005,200.3,nM,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c4OCCOc14,6.698319050706424
4872,CHEMBL3233771,1040.0,nM,COCCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.982966660701219
1903,CHEMBL1203939,9.31,nM,Cl.CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC,8.031050319018657
3719,CHEMBL1821894,6920.0,nM,COc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(OC)cc5,5.1598939055432425
3202,CHEMBL1173248,16140.0,nM,CC(=O)N1N=C(CC1c2ccc(Cl)cc2)c3ccc(Cl)c(Cl)c3,4.7920964696139485
6273,CHEMBL3676349,80.0,nM,COc1cc(Nc2ncnc3cc(OCCNC(=O)C)c(NC(=O)C=C)cc23)c(F)cc1Cl,7.096910013008056
1363,CHEMBL53300,0.79,nM,Nc1ccc2ncncc2c1,9.102372908709558
34,CHEMBL302552,22.0,nM,Fc1ccc(Nc2ncnc3NC(=O)\C(=C/c4ccc([nH]4)C(=O)NCCN5CCOCC5)\c23)cc1Cl,7.657577319177793
4218,CHEMBL2087357,7.0,nM,Brc1cccc(Nc2ncnc3cc4OCCSCCOc4cc23)c1,8.154901959985743
5685,CHEMBL3805774,4.4,nM,CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c4OCCOc14,8.356547323513812
569,CHEMBL553137,132.0,nM,Cl.Cn1c2ccccc2c3ncnc(Nc4cccc(Br)c4)c13,6.87942606879415
4434,CHEMBL484270,40.0,nM,CCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)CC1,7.3979400086720375
6644,CHEMBL4102214,44977.99,nM,C(c1oc(nn1)C(c2ccccc2)c3ccccc3)c4nc5ccccc5[nH]4,4.346999956446259
1831,CHEMBL210660,47.0,nM,ClCCN(N=O)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.327902142064283
1355,CHEMBL53299,2.3,nM,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,8.638272163982407
121,CHEMBL292323,6500.0,nM,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc4c(C(=O)Nc5ccccc5)c6cccc(OC)c6n4C)n(C)c12,5.187086643357144
1256,CHEMBL92936,68.0,nM,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],7.167491087293763
4319,CHEMBL2316157,2000.0,nM,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3cc(OC)cc(OC)c3)\C2=O)c1,5.698970004336019
4641,CHEMBL3092304,232.0,nM,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)NCC#C)cc23)cc1Cl,6.634512015109101
2493,CHEMBL503253,120.0,nM,CC(c1cccc(F)c1)n2ncc3cc(Nc4ncnc5cc(C#C[C@@H]6C[C@H](CN6)OC(=O)N7CCOCC7)sc45)ccc23,6.920818753952375
1207,CHEMBL538798,2511.89,nM,Cl.CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc3ccccc3,5.59999938302362
171,CHEMBL104153,220.0,nM,COc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,6.657577319177793
5136,CHEMBL3425656,4800.0,nM,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)\C(=C\c4ccc(SC)cc4)\C#N)c3)n2)N5CCN(C)CC5,5.318758762624412
1806,CHEMBL380006,40.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,7.3979400086720375
3144,CHEMBL1098120,980.0,nM,Cl.NC1CCc2c(C1)c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc5ccccc5,6.008773924307505
780,CHEMBL59150,820000.0,nM,NC(=C(C#N)C#N)\C(=C\c1ccc2[nH]ccc2c1)\C#N,3.0861861476162833
1774,CHEMBL205765,91.0,nM,CC(=O)Nc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.040958607678906
186,CHEMBL334801,1.1,nM,CN(C)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775
1589,CHEMBL184311,3250.0,nM,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,5.488116639021126
3829,CHEMBL83,3553.0,nM,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,5.449404792510672
3505,CHEMBL1645471,50.0,nM,Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1,7.301029995663981
3391,CHEMBL1242034,100000.0,nM,CC(C)n1nc(c2ccc3nccc(N)c3c2)c4c(N)ncnc14,4.0
2556,CHEMBL273789,234.42,nM,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,6.630005338391572
3605,CHEMBL323900,6606.93,nM,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3)c2cc1OC,5.180000294489514
5006,CHEMBL3353409,71000.0,nM,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2ncc(C)c(n2)c3cn(C)c4ccccc34,4.1487416512809245
6377,CHEMBL3678955,5.0,nM,CC(C)n1c(Nc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2)nc4cnc(Nc5ccc(cc5)N6CCN(C)CC6)nc14,8.301029995663981
2332,CHEMBL504173,1000.0,nM,CC(C)c1cc(\C=C(/C#N)\C(=O)N)cc(C(C)C)c1O,6.0
753,CHEMBL544770,1500.0,nM,Cl.CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1,5.823908740944319
6198,CHEMBL3671525,36.0,nM,CC\C=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.443697499232712
5224,CHEMBL3621220,102.2,nM,COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C=C,6.990549104201306
2321,CHEMBL490780,900.0,nM,CCOc1cc(\C=C/2\CCNC2=O)cc(CSc3ccccc3)c1O,6.045757490560675
6255,CHEMBL3671580,12.0,nM,CC(=O)NCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,7.920818753952375
2768,CHEMBL489058,10.0,nM,CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,8.0
3310,CHEMBL1242471,100000.0,nM,CCOc1ccc(cc1OC)c2n[nH]c3ncnc(N)c23,4.0
2545,CHEMBL505896,1700.0,nM,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,5.769551078621726
3477,CHEMBL1630113,26.0,nM,Nc1ccccc1NC(=O)\C=C\c2oc(cc2)c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3,7.585026652029182
5113,CHEMBL3416591,19.0,nM,COc1ccccc1c2cc3c(NC(C)c4ccccc4)ncnc3s2,7.721246399047171
5042,CHEMBL3325477,90.0,nM,CCOC(=O)C1=C(N)N(C2=C(C1c3cc4ccccc4n5nnnc35)C(=O)CCC2)c6cccnc6,7.045757490560675
4489,CHEMBL2385976,900.0,nM,CCOc1cc(c(cc1NC(=O)c2ccc(CN3CCN(C)CC3)cc2)C(=O)Nc4ccc(OCc5ccccn5)c(Cl)c4)[N+](=O)[O-],6.045757490560675
3334,CHEMBL1241391,100000.0,nM,CC(C)n1nc(c2cncnc2)c3c(N)ncnc13,4.0
5002,CHEMBL3353405,938000.0,nM,COc1cc(N2CC(C2)N(C)C)c(NC(=O)C=C)cc1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,3.0277971616209354
566,CHEMBL171256,14400.0,nM,COc1ccc(CC(CO)n2cc(c3ccccc3)c4c(N)ncnc24)cc1,4.841637507904751
2813,CHEMBL477197,3400.0,nM,Oc1cc2C[C@@]3(O)COc4c(O)c(O)ccc4[C@H]3c2cc1O,5.468521082957745
5307,CHEMBL3633932,35.0,nM,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.455931955649724
931,CHEMBL333553,3200.0,nM,NC(=O)\C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)\C#N,5.494850021680094
3167,CHEMBL1094784,33100.0,nM,FC(F)(F)c1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,4.480172006224281
5932,CHEMBL3933539,5.3,nM,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.275724130399212
2944,CHEMBL590083,22810.0,nM,CCCCNC(=O)c1ccc(cc1)N(CCCl)CCCl,4.641874714723351
4410,CHEMBL2335016,16300.0,nM,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Cl)c2)c3cc(CCc4ccccn4)[nH]c3n1,4.787812395596042
1829,CHEMBL210378,204.0,nM,CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.690369832574102
6740,CHEMBL4062877,4.7,nM,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O,8.327902142064282
3209,CHEMBL1172603,15560.0,nM,CC(=O)N1N=C(CC1c2ccc(F)cc2)c3ccc(C)c(C)c3,4.80799040734633
6206,CHEMBL3671532,136.0,nM,CNCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.866461091629782
103,CHEMBL75718,2400000.0,nM,Oc1ccc(\C=C\C#N)cc1,2.619788758288394
6472,CHEMBL3944027,5.5,nM,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,8.259637310505756
3959,CHEMBL1916949,25360.0,nM,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2cccnc2,4.595850750790305
4631,CHEMBL3088219,430.0,nM,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccc(N)cc2)\c3ccc(Br)cc3,6.366531544420414
2383,CHEMBL150,3.0,ug.mL-1,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3,8.522878745280337
5181,CHEMBL3612598,660.0,nM,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(cc4)C(=O)OCc5ccc(Cl)cc5)c3cc12,6.180456064458132
2464,CHEMBL495733,120.0,nM,CS(=O)(=O)N1CCC[C@@H]1C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,6.920818753952375
3503,CHEMBL1645472,32.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,7.494850021680094
2521,CHEMBL504135,89000.0,nM,Nc1ncnc2c1ncn2CC(=O)c3ccccn3,4.050609993355087
